"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 2 Constant Growback_edit.nlogo"
"metab_vision_pop"
"02/13/2024 13:20:22:133 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","initial-population","max-metabolism","max-vision","[step]","count turtles","survival-rate","last-death","gini-index","mean [vision] of turtles","mean [metabolism] of turtles"
"1146","600","10","6","192","165","0.275","90","0.40444569326416524","3.8727272727272726","1.9333333333333333"
"1145","500","10","6","278","122","0.244","176","0.33203746293128616","3.7459016393442623","1.9180327868852458"
"1147","700","10","6","173","163","0.23285714285714285","71","0.3725337178665779","3.9079754601226995","1.950920245398773"
"1140","1000","8","6","360","263","0.263","258","0.3963433482663708","3.9429657794676807","1.7642585551330798"
"1151","100","2","8","126","89","0.89","24","0.2027924399795675","4.719101123595506","1.4157303370786516"
"1148","800","10","6","257","187","0.23375","155","0.3452141135913814","3.7058823529411766","1.7486631016042782"
"1152","200","2","8","124","184","0.92","22","0.2383034743735258","4.603260869565218","1.5434782608695652"
"1139","900","8","6","532","263","0.2922222222222222","430","0.35590458150007775","3.8250950570342206","1.6844106463878328"
"1110","1000","2","6","931","733","0.733","829","0.4407388912418477","3.931787175989086","1.3915416098226467"
"1153","300","2","8","124","277","0.9233333333333333","22","0.2405910349657445","4.548736462093863","1.4909747292418774"
"1149","900","10","6","260","189","0.21","158","0.37684375906059087","3.867724867724868","1.8042328042328042"
"1154","400","2","8","125","360","0.9","23","0.2945360290642978","4.8694444444444445","1.488888888888889"
"1155","500","2","8","125","461","0.922","23","0.33680512370343085","4.657266811279826","1.4511930585683297"
"1150","1000","10","6","378","237","0.237","276","0.3806344184282826","3.9915611814345993","1.8101265822784811"
"1156","600","2","8","126","549","0.915","24","0.3750387051837858","4.608378870673953","1.4499089253187614"
"1161","100","4","8","283","63","0.63","181","0.25283235052992364","5.126984126984127","1.9047619047619047"
"1162","200","4","8","167","133","0.665","65","0.3658890764045938","4.7293233082706765","1.9172932330827068"
"1163","300","4","8","231","187","0.6233333333333333","129","0.38285837832197994","4.737967914438503","2.0267379679144386"
"1164","400","4","8","236","247","0.6175","134","0.39277628022549127","5.064777327935222","1.9149797570850202"
"1166","600","4","8","324","288","0.48","222","0.3066931204830299","4.854166666666667","1.5902777777777777"
"1165","500","4","8","354","259","0.518","252","0.34546154430935283","4.625482625482626","1.7606177606177607"
"1168","800","4","8","173","371","0.46375","71","0.30857974236263325","4.7466307277628035","1.431266846361186"
"1167","700","4","8","285","308","0.44","183","0.27012543364969216","4.6558441558441555","1.4383116883116882"
"1171","100","6","8","132","41","0.41","30","0.4463696640193076","4.780487804878049","2.5365853658536586"
"1173","300","6","8","141","143","0.4766666666666667","39","0.3895824932892477","4.741258741258742","2.0839160839160837"
"1172","200","6","8","234","87","0.435","132","0.3012381523661943","4.758620689655173","1.896551724137931"
"1169","900","4","8","170","392","0.43555555555555553","68","0.32219781780742635","4.635204081632653","1.4438775510204083"
"1170","1000","4","8","152","463","0.463","50","0.3738855008261359","4.758099352051836","1.488120950323974"
"1174","400","6","8","140","160","0.4","38","0.3736869249306266","4.9","2.01875"
"1175","500","6","8","199","203","0.406","97","0.3884254519104923","4.940886699507389","1.8916256157635467"
"1176","600","6","8","298","240","0.4","196","0.3703641816623823","4.825","1.8416666666666666"
"1177","700","6","8","284","257","0.36714285714285716","182","0.37059185506550757","5.217898832684825","1.7509727626459144"
"1181","100","8","8","137","40","0.4","35","0.40898726851851863","4.375","2.3"
"1178","800","6","8","386","250","0.3125","284","0.3754463010673538","5.008","1.76"
"1182","200","8","8","281","64","0.32","179","0.32803999882467505","5.0625","2.03125"
"1183","300","8","8","169","111","0.37","67","0.35991991244836924","4.828828828828829","1.954954954954955"
"1184","400","8","8","157","122","0.305","55","0.35879918226379737","4.565573770491803","1.9672131147540983"
"1185","500","8","8","272","154","0.308","170","0.38720589999907695","4.779220779220779","1.87012987012987"
"1179","900","6","8","529","280","0.3111111111111111","427","0.2968227788701651","4.796428571428572","1.5678571428571428"
"1157","700","2","8","818","609","0.87","716","0.41598642738403274","4.760262725779967","1.4269293924466337"
"1180","1000","6","8","420","285","0.285","318","0.271626652922353","4.8","1.5052631578947369"
"1186","600","8","8","220","173","0.28833333333333333","118","0.3993848987396437","4.815028901734104","1.976878612716763"
"1158","800","2","8","809","677","0.84625","707","0.41289731370188015","5","1.4062038404726735"
"1191","100","10","8","117","31","0.31","15","0.4368426773921789","5","2.5806451612903225"
"1192","200","10","8","171","52","0.26","69","0.33713762428048144","4.538461538461538","2.0961538461538463"
"1159","900","2","8","772","721","0.8011111111111111","670","0.43404935681470846","5.076282940360611","1.4147018030513177"
"1194","400","10","8","164","100","0.25","62","0.31768184320201287","4.94","1.9"
"1187","700","8","8","330","217","0.31","228","0.40285229279079665","4.6728110599078345","1.9400921658986174"
"1193","300","10","8","248","75","0.25","146","0.33023204112824794","4.786666666666667","2.0533333333333332"
"1195","500","10","8","149","127","0.254","47","0.3355246916859417","5.141732283464567","1.9763779527559056"
"1188","800","8","8","377","247","0.30875","275","0.39876408698920657","5.1214574898785425","1.8299595141700404"
"1197","700","10","8","162","185","0.2642857142857143","60","0.36371620558179524","5.113513513513514","1.8810810810810812"
"1196","600","10","8","218","146","0.24333333333333335","116","0.35190784401921277","4.684931506849315","1.8356164383561644"
"1201","100","2","10","126","92","0.92","24","0.1704897976440246","5.6521739130434785","1.434782608695652"
"1189","900","8","8","515","258","0.2866666666666667","413","0.3380457905173972","5.01937984496124","1.7170542635658914"
"1202","200","2","10","126","180","0.9","24","0.2008716455289036","5.783333333333333","1.5"
"1199","900","10","8","281","214","0.23777777777777778","179","0.3629492828153245","4.808411214953271","1.7476635514018692"
"1190","1000","8","8","557","268","0.268","455","0.2890604354488713","4.940298507462686","1.5746268656716418"
"1203","300","2","10","126","280","0.9333333333333333","24","0.22538041836318934","5.567857142857143","1.4642857142857142"
"1198","800","10","8","335","217","0.27125","233","0.39298622761334306","4.8341013824884795","1.8341013824884793"
"1204","400","2","10","125","385","0.9625","23","0.3045463378743367","5.748051948051948","1.516883116883117"
"1200","1000","10","8","441","231","0.231","339","0.4075891743407528","5.0995670995671","1.9134199134199135"
"1205","500","2","10","126","471","0.942","24","0.34984081793635785","5.6963906581740975","1.505307855626327"
"1206","600","2","10","126","534","0.89","24","0.3652696495789649","5.599250936329588","1.4700374531835205"
"1160","1000","2","8","669","765","0.765","567","0.39690647926588507","5.176470588235294","1.3359477124183006"
"1211","100","4","10","296","70","0.7","194","0.3371636831849153","5.5","2.0714285714285716"
"1212","200","4","10","156","132","0.66","54","0.313462389054345","5.9393939393939394","1.8333333333333333"
"1213","300","4","10","222","215","0.7166666666666667","120","0.4227787692245992","6.027906976744186","2.0325581395348835"
"1217","700","4","10","218","341","0.48714285714285716","116","0.29828335933808575","5.478005865102639","1.501466275659824"
"1216","600","4","10","437","276","0.46","335","0.28390448268013135","5.721014492753623","1.5543478260869565"
"1214","400","4","10","428","250","0.625","326","0.3834270386632728","6.08","1.848"
"1218","800","4","10","155","393","0.49125","53","0.31943001880486377","5.793893129770993","1.44529262086514"
"1215","500","4","10","643","268","0.536","541","0.3242756874232813","6.026119402985074","1.6044776119402986"
"1221","100","6","10","154","46","0.46","52","0.36103396947412847","5.195652173913044","2.108695652173913"
"1219","900","4","10","150","414","0.46","48","0.32324068493888874","5.71256038647343","1.4661835748792271"
"1222","200","6","10","237","96","0.48","135","0.33915250699181104","6.114583333333333","1.9479166666666667"
"1223","300","6","10","239","134","0.44666666666666666","137","0.3470202069420943","5.7164179104477615","1.8656716417910448"
"1224","400","6","10","150","184","0.46","48","0.3792879595231757","6.255434782608695","2.032608695652174"
"1220","1000","4","10","141","484","0.484","39","0.3416928546716898","5.698347107438017","1.4524793388429753"
"1225","500","6","10","207","223","0.446","105","0.37732371259669384","6.062780269058296","1.8654708520179373"
"1226","600","6","10","190","230","0.38333333333333336","88","0.399682109792997","5.939130434782609","1.8652173913043477"
"1210","1000","2","10","543","736","0.736","441","0.39890784647118205","6.307065217391305","1.3804347826086956"
"1231","100","8","10","123","43","0.43","21","0.3581914179332237","6.162790697674419","2.2093023255813953"
"1228","800","6","10","337","267","0.33375","235","0.32504676458114656","6.131086142322097","1.6404494382022472"
"1227","700","6","10","451","254","0.3628571428571429","349","0.37988860609214287","5.984251968503937","1.7992125984251968"
"1232","200","8","10","262","65","0.325","160","0.2559210842809145","6.3076923076923075","1.9538461538461538"
"1229","900","6","10","332","285","0.31666666666666665","230","0.24899131981057712","6.094736842105263","1.5368421052631578"
"1230","1000","6","10","362","318","0.318","260","0.27174341459001566","5.89937106918239","1.4245283018867925"
"1234","400","8","10","188","139","0.3475","86","0.3384632191759535","5.971223021582734","1.8776978417266188"
"1235","500","8","10","139","157","0.314","37","0.35890434989714226","6.038216560509555","1.8980891719745223"
"1233","300","8","10","230","107","0.3566666666666667","128","0.355736415039936","6.411214953271028","1.9439252336448598"
"1236","600","8","10","246","196","0.32666666666666666","144","0.3939660952839436","5.928571428571429","1.9489795918367347"
"1241","100","10","10","125","27","0.27","23","0.36095222781185143","5.481481481481482","2.5925925925925926"
"1237","700","8","10","287","220","0.3142857142857143","185","0.39898942557229755","6.009090909090909","1.9136363636363636"
"1242","200","10","10","292","61","0.305","190","0.32282014919037944","5.737704918032787","1.901639344262295"
"1209","900","2","10","568","736","0.8177777777777778","466","0.4377413527980874","6.217391304347826","1.4266304347826086"
"1207","700","2","10","887","622","0.8885714285714286","785","0.42488344711429255","5.958199356913183","1.4662379421221865"
"1243","300","10","10","207","78","0.26","105","0.28472028550263856","5.730769230769231","1.9871794871794872"
"1240","1000","8","10","259","264","0.264","157","0.35503595830043366","5.871212121212121","1.678030303030303"
"1244","400","10","10","172","111","0.2775","70","0.3468916381313826","5.513513513513513","1.945945945945946"
"1239","900","8","10","389","255","0.2833333333333333","287","0.39595474663879704","5.9411764705882355","1.8627450980392157"
"1245","500","10","10","141","145","0.29","39","0.3606446648527561","6.006896551724138","1.7655172413793103"
"1246","600","10","10","202","148","0.24666666666666667","100","0.35805859680177454","5.783783783783784","1.9054054054054055"
"1238","800","8","10","387","244","0.305","285","0.34736284011621765","6.450819672131147","1.7459016393442623"
"1208","800","2","10","862","696","0.87","760","0.41696417848425055","6.093390804597701","1.4166666666666667"
"1247","700","10","10","271","183","0.26142857142857145","169","0.38712991991325707","6.021857923497268","1.9726775956284153"
"1250","1000","10","10","267","235","0.235","165","0.3986995534775098","5.970212765957447","1.8553191489361702"
"1249","900","10","10","339","224","0.24888888888888888","237","0.37872015365759554","5.705357142857143","1.8660714285714286"
"1248","800","10","10","274","214","0.2675","172","0.41580981972845865","5.9672897196261685","1.9626168224299065"
